id,month,type,placename,state,state_abbrev,state_fips,countyname,countyfips,ideology,group,description
1365,3,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,White supremacist and anti-Semitic literature faxed to multiple locations on the University of Southern California campus.
899,3,Anti-Semitic Incident:Harassment,Fort Lauderdale,Florida,FL,12,Broward,11,,, by another player.
1765,3,Anti-Semitic Incident:Vandalism,Newton,Massachusetts,MA,25,Middlesex,17,,, written on desk at middle school.
1359,3,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Confidential
51,3,Anti-Semitic Incident:Harassment,Amherst,Massachusetts,MA,25,Hampshire,15,,,Anti-Semitic and white supremacist flyers discovered at printers on campus.
382,3,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Confidential
1518,3,Anti-Semitic Incident:Vandalism,Toms River,New Jersey,NJ,34,Ocean,29,,, found etched into playground equipment at park.
2492,3,Anti-Semitic Incident:Harassment,Tucson,Arizona,AZ,4,Pima,19,,,Professor made anti-Semitic comments to a student.
523,3,Anti-Semitic Incident:Harassment,Chicago,Illinois,IL,17,Cook,31,,,Anti-Semitic flyer from the Daily Stormer sent to fax machines and printers at multiple locations across campus.
2572,3,Anti-Semitic Incident:Vandalism,Cedar Park,Texas,TX,48,Williamson,491,,,Swastikas painted on bridge in park.
1762,3,Anti-Semitic Incident:Harassment,Newton,Massachusetts,MA,25,Middlesex,17,,, and swastika written in a high school bathroom.
1479,3,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Confidential
79,3,Anti-Semitic Incident:Vandalism,Arlington,Massachusetts,MA,25,Middlesex,17,,,Swastika and racist graffiti found at middle school.
780,3,Anti-Semitic Incident:Vandalism,Metairie,Louisiana,LA,22,Jefferson Parish,51,,,
340,3,Anti-Semitic Incident:Vandalism,Bronx,New York,NY,,Bronx,5,,,Swastika graffiti discovered on building stairwell.
1394,3,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,,Swastika carved into a locker.
1384,3,Anti-Semitic Incident:Harassment,Lakewood,New Jersey,NJ,34,Ocean,29,,,
2366,3,Anti-Semitic Incident:Vandalism,Staten Island,New York,NY,,Richmond,85,,,Apartment vandalized with swastika graffiti.
1392,3,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,, spray painted on synagogue wall.
407,3,Anti-Semitic Incident:Vandalism,Washington,District Of Columbia,DC,11,District of Columbia,1,,,Confidential
1880,3,Anti-Semitic Incident:Harassment,Palm Beach,Florida,FL,12,Palm Beach,99,,,Anti-Semitic flyers from the Daily Stormer faxed to Jewish institution.
1731,3,Anti-Semitic Incident:Harassment,Brooklyn,New York,NY,,Kings,47,,, by individual in passing vehicle.
1363,3,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Confidential
1547,3,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,Individual received anti-Semitic letter comparing him to a pig.
1998,3,Anti-Semitic Incident:Harassment,Princeton,New Jersey,NJ,34,Mercer,21,,,Networked printers at Princeton hacked to print out anti-Semitic flyers.
1425,3,Anti-Semitic Incident:Vandalism,Lowell,Massachusetts,MA,25,Middlesex,17,,,Car hood vandalized with anti-Semitic message.
1608,3,Anti-Semitic Incident:Harassment,Minneapolis,Minnesota,MN,27,Hennepin,53,,,Networked printers at University of Minnesota hacked to print out anti-Semitic flyers.
1761,3,Anti-Semitic Incident:Harassment,Newton,Massachusetts,MA,25,Middlesex,17,,, written in school bathroom.
379,3,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Drawing of male carrying rifle surrounded by 13 swastikas found in bathroom.
1362,3,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Confidential
1705,3,Anti-Semitic Incident:Harassment,New Brunswick,New Jersey,NJ,34,Middlesex,23,,,Networked printers at Rutgers University hacked to print out anti-Semitic flyers.
77,3,Anti-Semitic Incident:Harassment,Arlington,Massachusetts,MA,25,Middlesex,17,,,Woman received a copy of KKK symbol in the mail after writing a letter to the editor critical of Trump and his reluctance to disavow former KKK leader.
2493,3,Anti-Semitic Incident:Harassment,Bensalem,Pennsylvania,PA,,Bucks,17,,,
1336,3,Anti-Semitic Incident:Harassment,Lone Tree,Colorado,CO,8,Douglas,35,,,Private business received anti-Semitic faxes from the white supremacist publication Daily Stormer.
2317,3,Anti-Semitic Incident:Harassment,Southfield,Michigan,MI,26,Oakland,125,,,You dirty Jew' and Swastika found on chair.
1182,3,Anti-Semitic Incident:Harassment,Jupiter,Florida,FL,12,Palm Beach,99,,,
1928,3,Anti-Semitic Incident:Vandalism,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Over 20 mezuzahs were stolen from apartment building.
106,3,Anti-Semitic Incident:Harassment,Atlanta,Georgia,GA,13,Fulton,121,,,
2576,3,Anti-Semitic Incident:Harassment,Alexandria,Virginia,VA,51,Alexandria city,510,,,Anti-Semitic flyers distributed in a residential neighborhood.
2313,3,Anti-Semitic Incident:Vandalism,South Kingstown,Rhode Island,RI,,Washington,9,,,Swastika vandalism discovered inside campus elevator.
2024,3,Anti-Semitic Incident:Vandalism,Cedarhurst,New York,NY,36,Nassau,59,,,Swastika graffiti discovered on street near Jewish neighborhood.
1443,3,Anti-Semitic Incident:Harassment,Madison,Wisconsin,WI,55,Dane,25,,,"Posters containing swastikas, anti-Semitic messages, and link to Daily Stormer sent to campus printers."
1766,3,Anti-Semitic Incident:Vandalism,Newton,Massachusetts,MA,25,Middlesex,17,,,Swastika drawn on couch cushion at high school.
1428,3,Anti-Semitic Incident:Harassment,Loxahatchee,Florida,FL,,Palm Beach,99,,,Students made offensive Holocaust jokes and promoted anti-Semitic conspiracy theories.
1207,3,Anti-Semitic Incident:Harassment,Kissimmee,Florida,FL,12,Osceola,97,,,Confidential
1546,3,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,Anti-Semitic radio host promoted Jewish conspiracy theories on local radio show.
478,3,Anti-Semitic Incident:Vandalism,Cedarhurst,New York,NY,36,Nassau,59,,,Confidential
1282,3,Anti-Semitic Incident:Vandalism,Hamilton,New Jersey,NJ,,Mercer,21,,,Swastika graffiti.
470,3,Anti-Semitic Incident:Harassment,Boston,Massachusetts,MA,25,Suffolk,25,,,Student spectators at high school basketball game yelled anti-Semitic taunts at opposing team's fans.
2020,3,Anti-Semitic Incident:Vandalism,Queens,New York,NY,,Queens,81,,,Two swastikas spray-painted on a bathroom stall.
1495,3,Anti-Semitic Incident:Vandalism,Toms River,New Jersey,NJ,34,Ocean,29,,, carved into park bench.
926,3,Anti-Semitic Incident:Harassment,Framingham,Massachusetts,MA,25,Middlesex,17,,,"Middle school students made anti-Semitic remarks, blamed Jews and Israel for 9/11 terrorist attacks."
2044,3,Anti-Semitic Incident:Harassment,Reading,Pennsylvania,PA,42,Berks,11,,, used pejoratively.
219,3,Extremist/Police Shootout,Bells,Texas,TX,48,Grayson,181,Right Wing (White Supremacist),Aryan Brotherhood,"Police were involved in a shootout with two white supremacists, Earl Williams and Kayleigh Davis, in a trailer park. After police stopped their vehicle due to suspicious activity, the driver (Williams) sped away. During the subsequent chase, the passenger (Davis) shot two patrol cars in pursuit. They crashed into a fence and were arrested."
2350,3,Anti-Semitic Incident:Assault,St. Paul,Minnesota,MN,,Ramsey,123,,,
228,3,Anti-Semitic Incident:Harassment,Berkeley,California,CA,6,Alameda,1,,,Alt-right troll Andrew Auernheimer hacked university printer system to print anti-Semitic and white supremacist flyers.
978,3,Anti-Semitic Incident:Vandalism,Glassboro,New Jersey,NJ,34,Gloucester,15,,,Swastika graffiti discovered in high school bathroom.
1478,3,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Backwards swastika drawn in garbage room of Fordham University residence hall.
381,3,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Apartment building vandalized with swastika graffiti.
1962,3,Anti-Semitic Incident:Harassment,Plantation,Florida,FL,12,Broward,11,,,Homeowner's Association Board received written anti-Semitic remarks regarding its Jewish members.
1639,3,Anti-Semitic Incident:Vandalism,Monroe,New York,NY,36,Orange,71,,,Homes in Hasidic village vandalized with swastika graffiti.
1166,3,Anti-Semitic Incident:Harassment,Johns Creek,Georgia,GA,13,Fulton,121,,,Middle school student victim of ongoing anti-Semitic harassment.
2009,3,Anti-Semitic Incident:Vandalism,Providence,Rhode Island,RI,44,Providence,7,,,Anti-Semitic graffiti vandalism discovered in residence hall.
286,3,Anti-Semitic Incident:Harassment,Boston,Massachusetts,MA,25,Suffolk,25,,,Westboro Baptist Church sent an anti-Semitic flyer to an office.
2008,3,Anti-Semitic Incident:Vandalism,Cedarhurst,New York,NY,36,Nassau,59,,,Swastika graffiti discovered on sidewalk.
398,3,Anti-Semitic Incident:Harassment,Washington,District Of Columbia,DC,11,District of Columbia,1,,,
178,3,Anti-Semitic Incident:Harassment,Aventura,Florida,FL,12,Miami-Dade,86,,,White Supremacist group faxed pages filled with swastikas and other hateful content to private homes.
348,3,Anti-Semitic Incident:Harassment,San Francisco,California,CA,6,San Francisco,75,,,Jewish person verbally harassed with anti-Semitic and anti-Zionist epithets on train.
578,3,Anti-Semitic Incident:Vandalism,Cleveland,Ohio,OH,39,Cuyahoga,35,,,Building in downtown Cleveland vandalized with swastika.
292,3,Anti-Semitic Incident:Vandalism,San Diego,California,CA,6,San Diego,73,,,Swastika spray-painted on vehicle.
1915,3,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Student on n intramural floor hockey team posted anti-Semitic tweet targeting Jewish fraternity team.
2026,3,Anti-Semitic Incident:Vandalism,Cedarhurst,New York,NY,36,Nassau,59,,,Confidential
1087,3,Anti-Semitic Incident:Harassment,Houston,Texas,TX,48,Harris,201,,, at Jewish student.
799,3,Anti-Semitic Incident:Harassment,East Lansing,Michigan,MI,26,Ingham,65,,,Jewish organization received anti-Semitic faxes.
847,3,Anti-Semitic Incident:Vandalism,Brookline,Massachusetts,MA,25,Norfolk,21,,,Confidential.
2653,3,Anti-Semitic Incident:Harassment,Westport,Connecticut,CT,9,Fairfield,1,,,Confidential
117,3,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,, by individual wearing swastika.
365,3,Anti-Semitic Incident:Harassment,Brooklyn,New York,NY,,Kings,47,,,Jewish employee at Brooklyn College discovered Post-It with swastika drawn on it left on their desk.
2482,3,Anti-Semitic Incident:Vandalism,Toms River,New Jersey,NJ,34,Ocean,29,,, spray-painted in former nursing home building.
1536,3,Anti-Semitic Incident:Vandalism,Bay Shore,New York,NY,36,Suffolk,103,,,Swastika vandalism on car.
1676,3,Anti-Semitic Incident:Harassment,Nahant,Massachusetts,MA,25,Essex,9,,, and made threatening remarks to neighbor.
1548,3,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,Jewish organization received anti-Semitic flyers.
1590,3,Anti-Semitic Incident:Harassment,Milwaukee,Wisconsin,WI,55,Milwaukee,79,,,Neo-Nazi flyer featuring swastikas and a link to the Daily Stormer printed off a wireless printer at a private residence.
1512,3,Anti-Semitic Incident:Assault,Marlborough,Massachusetts,MA,25,Middlesex,17,,,Boy was victim of anti-Semitic bullying in school.
418,3,Anti-Semitic Incident:Vandalism,Buffalo,New York,NY,36,Erie,29,,, discovered in campus bathroom.
1528,3,Anti-Semitic Incident:Harassment,Melrose,Massachusetts,MA,25,Middlesex,17,,, written on whiteboard in office conference room.
441,4,Anti-Semitic Incident:Harassment,Cairo,Georgia,GA,13,Grady,131,,,High school students posted anti-Semitic content.
2235,4,Anti-Semitic Incident:Harassment,Santa Fe,New Mexico,NM,35,Santa Fe,49,,,"Newspaper published highly anti-Semitic letter to the Editor that, among other things, blamed Jews for anti-Semitism."
384,4,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Apartment building lobby in Hasidic neighborhood vandalized with anti-Semitic graffiti.
678,4,Anti-Semitic Incident:Harassment,Cupertino,California,CA,6,Santa Clara,85,,, found on De Anza College campus.
2474,4,Anti-Semitic Incident:Harassment,Titusville,Florida,FL,12,Brevard,9,,,Confidential
1664,4,Anti-Semitic Incident:Harassment,Mountain View,California,CA,6,Santa Clara,85,,,High school students made anti-Semitic remarks and threatened violence in online group chat during school elections.
2337,4,Anti-Semitic Incident:Vandalism,Springfield,Missouri,MO,29,Greene,77,,,Swastika graffiti around home and on driveway of private residence.
92,4,Anti-Semitic Incident:Harassment,Arvada,Colorado,CO,8,Jefferson,59,,,Jewish student at public high school was victim of anti-Semitic harassment and bullying.
1530,4,Anti-Semitic Incident:Vandalism,Babylon,New York,NY,36,Suffolk,103,,,Three swastikas carved into sign at beach.
682,4,Anti-Semitic Incident:Harassment,Cutler Bay,Florida,FL,12,Miami-Dade,86,,,Jewish student threatened and taunted by his peers and teachers for being Jewish.
275,4,Anti-Semitic Incident:Vandalism,Boca Raton,Florida,FL,12,Palm Beach,99,,,Synagogue vandalized and its mezuzahs destroyed.
1586,4,Anti-Semitic Incident:Vandalism,Milton,Massachusetts,MA,25,Norfolk,21,,,Anti-Semitic graffiti discovered on campus.
1062,4,Anti-Semitic Incident:Vandalism,Newton,Massachusetts,MA,25,Middlesex,17,,, written alongside swastika and Star of David on refreshment stand.
386,4,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Various personal residences vandalized with swastikas.
102,4,Anti-Semitic Incident:Harassment,Athens,Georgia,GA,,Clarke,59,,,Staff member of Jewish organization harassed with fake social media account.
1906,4,Extremist Murder,Pensacola,Florida,FL,12,Escambia,33,Right Wing (Anti-Government),,"Michael Paul Rodgers, a self-described sovereign citizen and registered sex offender, was arrested for the murder of a Florida man."
226,4,Anti-Semitic Incident:Harassment,Bergenfield,New Jersey,NJ,34,Bergen,3,,,High school student faced ongoing anti-Semitic bullying at school.
1391,4,Anti-Semitic Incident:Harassment,Lakewood,New Jersey,NJ,34,Ocean,29,,,Confidential
354,4,Anti-Semitic Incident:Assault,Los Angeles,California,CA,,Los Angeles,37,,,Man was chased and was victim of attempted robbery because he was Jewish.
1769,4,Anti-Semitic Incident:Vandalism,Newton,Massachusetts,MA,25,Middlesex,17,,,Swastika found drawn in dust of stairwell at middle school.
2651,4,Anti-Semitic Incident:Harassment,Weston,Florida,FL,12,Broward,11,,,High school student experienced ongoing anti-Semitic harassment on social media.
792,4,Anti-Semitic Incident:Vandalism,East Garden City,New York,NY,36,Nassau,59,,,Confidential
461,4,Anti-Semitic Incident:Harassment,Carlsbad,California,CA,6,San Diego,73,,,Individual made threatening gestures towards a Jewish organization.
1315,4,Anti-Semitic Incident:Harassment,Highland Park,New Jersey,NJ,34,Middlesex,23,,,
1884,4,Anti-Semitic Incident:Harassment,Palm Beach Gardens,Florida,FL,12,Palm Beach,99,,, in a derogatory fashion.
791,4,Anti-Semitic Incident:Vandalism,East Garden City,New York,NY,36,Nassau,59,,,Anti-Semitic graffiti and swastika discovered on campus.
1409,4,Anti-Semitic Incident:Vandalism,Lakewood,New Jersey,NJ,34,Ocean,29,,, written on street sign.
1632,4,Extremist/Police Shootout,Mobile,Alabama,AL,1,Mobile,97,Right Wing (White Supremacist),Mississippi Aryan Brotherhood,"Police arrested white supremacist gang member Ryan Burkhardt after he instigated a shootout with police. Burkhardt shot at undercover officers who were attempting to arrest him after he allegedly sold them handguns and illegal drugs. In the shootout, Burkhardt shot and wounded one officer."
2537,4,Extremist/Police Shootout,Vienna,Georgia,GA,13,Dooly,93,Right Wing (White Supremacist),,"Law enforcement officers were involved in a shootout with white supremacist Joseph J. Harper after Harper pointed a gun at deputies who went to his home with a court order to collect property awarded to Harper's ex-wife. During the standoff with law enforcement, Harper died of an apparent self-inflicted gunshot."
1779,4,Anti-Semitic Incident:Harassment,Upton,Massachusetts,MA,25,Worcester,27,,,
2511,4,Anti-Semitic Incident:Vandalism,University Heights,Ohio,OH,39,Cuyahoga,35,,,Catholic school vandalized with swastika.
829,4,Anti-Semitic Incident:Harassment,Encinitas,California,CA,6,San Diego,73,,,
1770,4,Anti-Semitic Incident:Vandalism,Newton,Massachusetts,MA,25,Middlesex,17,,,Swastika graffiti discovered in high school bathroom.
1482,4,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,"Business sign, elevators and exterior doors of Jewish organization vandalized with swastikas."
306,4,Anti-Semitic Incident:Harassment,Boulder,Colorado,CO,8,Boulder,13,,,Synagogue targeted with bomb threats over the Passover holiday.
1120,4,Anti-Semitic Incident:Vandalism,Swampscott,Massachusetts,MA,25,Essex,9,,,Swastikas drawn on street curb.
2545,4,Anti-Semitic Incident:Harassment,Lancaster,Pennsylvania,PA,42,Lancaster,71,,,Confidential.
